v0_m_s,force_N,duration_s,displacement_m,v_final_m_s
-3.9485910169200045,1.0113758506274486,0.8490623572645404,-1.927231605389679,-0.5910793356762909
-6.516928972218043,9.270950269553815,0.1711266723358592,-0.9363816449535871,-4.426796306513628
2.5957218586300996,-11.506870604557825,0.8535592931631606,-1.7115927665369652,-5.771388974403344
-4.336244081822189,4.6330164233426245,0.8426407460451947,-1.1792292985282535,0.45677102034459355
3.579730235513539,3.9568559640026564,0.5695390638228394,2.2032308420793623,4.1571608121028145
0.0,-8.453140389079739,0.7057981156383405,-1.3724409174852612,-3.889046703515192
3.9894673306200303,-4.253575577733999,0.5740561315085164,1.1055389579339925,-0.02581805966171821
-3.001343362841336,-19.79659692270244,0.6675527143482786,-5.758760678525021,-14.252007735123145
-4.444367103519795,1.8129686041746282,0.5559695869645426,-1.7358928072067508,-1.8001932030404952
-6.923039234087258,5.714196890666447,0.5357465484991767,-2.4665811580131756,-2.2849758802349056
7.060009562537942,7.2286881001524605,0.5504513464761712,4.535466413130364,9.41907234784377
0.0,3.870216949142552,0.4373218461254619,0.0,0.0
1.3601613468324167,-0.055172521792188345,0.44359076036084955,0.308375661006396,0.030199718197614134
0.0,0.3246984405254807,0.6876005741180863,0.0,0.0
0.0711313777326481,0.9097291238048832,0.6246877521395657,0.0012442200784415136,0.0
-3.4254860408813563,18.574529165593546,0.9116666831862449,4.152730472213271,11.76228089327421
-5.816470335739186,-7.143533255589514,0.7586610282594373,-5.621572594973213,-9.003251214662688
9.31271862621842,3.2945061532925735,0.618354234741898,5.825760290278198,9.530073944644718
5.920707048115135,-5.385199216592227,0.6971300226895565,2.1037907519478156,0.11486933928904985
5.3481693963746615,8.75524429860829,0.7574387323335785,5.718191963584733,9.750588349925593
0.0,-4.077503757179432,0.14749013872307182,-0.012339623559510269,-0.16732811652824062
0.0982570395644462,-10.384299747662485,0.27132540979164843,-0.25885948303663,-1.9641518711208494
-3.767392117722772,2.9135513510702324,0.2965978273948283,-0.8597991116908907,-2.0303517109690947
1.7326402918440493,-4.743414303973745,0.24210753069376845,0.19503156244011546,-0.03005178185379516
-2.8319879380573765,-16.989397733334105,0.3646699554604811,-1.9667152323223402,-7.954287173852527
-7.768762681779555,-9.56810447630296,0.49394449721485045,-4.645537935422475,-11.041196581322875
-2.548328528985417,7.213993986364752,0.5393080693600164,-0.14204373675533052,1.2318148904754624
0.6870571159850041,-1.5858447885116078,0.6282784469155757,0.052115661130966745,0.0
