v0_m_s,force_N,force_duration_s,observation_time_s,displacement_m,v_final_m_s
0.0,-18.239134992877286,0.872700695473435,1.3267803074187738,-11.582896839929921,-12.01259134838442
1.4958206581771716,0.0,0.2304443247893144,2.0540395315640883,0.38013582083411257,0.0
-6.237944140139504,-15.264670501917097,0.9478131057870707,2.0395502333719495,-29.25332450149895,-14.703602560564184
1.7091929966684223,-1.794213799774592,0.3625257705965217,2.0024562656546356,0.30833954549395526,0.0
-1.7195289245885252,-2.5342987868407327,0.23863074976393797,0.6226485544039664,-0.8045711543954778,-0.4918358486072947
0.3385226104018262,-11.95790205182563,0.3604161472954015,0.6656649950511606,-1.3023471606151342,-2.145965991902594
-7.973454689011945,0.0,0.702102444302302,2.2370128184087834,-10.473001272700696,-1.3899259644348954
-0.342751710891541,5.292124333027527,0.4210308171277318,0.7274327047785731,0.29690921457842473,0.0
5.081868029852586,-12.169333778239476,0.4965576817558517,1.4552123821693945,0.36437464351938526,0.0
0.0,-6.964424727903925,0.5828092097376488,1.7842863238940643,-1.6162098424086042,0.0
-0.4684098304674187,-2.3078332912113133,0.7033594320270803,1.7673819389592182,-0.17242708705333046,0.0
9.914529390960489,5.002349528336762,0.613154641324518,1.8231051258484832,17.835901762641196,7.6163448364156014
0.0,-3.938334023194389,0.8646903503787471,1.4308093867559688,-0.49794613309171637,0.0
8.803056601636449,17.26350959264878,0.7992276747631777,1.5684521124861388,26.314237324569387,17.98457666457424
-3.8769964167248405,0.0,0.22058940219236606,1.2078909006852039,-2.5360695640107123,-0.3221734960082854
0.6546728500178318,0.0,0.6092292861331963,1.137513581743919,0.07281626580877856,0.0
2.4457817859630033,2.2499196540486786,0.35195841881578516,1.074624820781338,1.6406002193893627,0.07503910230505673
3.9055500729420736,-18.49966729451857,0.5778285468691042,2.0219297007787156,-6.682789965847004,-1.9056179659811887
7.017477983911068,-7.3621050551019085,0.7738697554822798,2.0184577531519396,2.341647706265459,0.0
2.7983220205447203,18.150636709368975,0.4890333986736257,2.4515238409731603,17.60646944610948,4.459754914633694
0.0,7.374758895643929,0.638477382058057,1.6069325305691406,2.2635741617200305,0.0
-1.601006686951468,12.568871939307236,0.517809989372211,0.6470378055924022,1.2358402518851075,3.6105525679828623
5.380876229188907,-15.925558276164713,0.6230394419016989,1.2745932254206909,-2.2069753037100646,-2.4687978552179697
-4.464578600320408,18.14877574466317,0.8770400412972964,0.8770400412972964,2.8933729891774265,10.117408209723362
2.378701248641663,-7.3128636424585345,0.6520970606606892,1.2478116322945734,-0.6814257747363961,-0.08285972659459317
-2.1576624657975145,-0.6299300543793009,0.4834054436531584,1.8125029336971656,-0.9563513493316261,0.0
-1.3759912531416703,-9.604778066750356,0.7971694853209536,1.4537310969575943,-6.969421691372675,-4.754296622888835
3.9313467579797994,19.530309176329553,0.6516280922884535,0.6516280922884535,6.083420720989569,14.740103392750184
1.7285859347521377,16.91301673259234,0.2179517404748153,0.4069213995864112,1.5580334392539115,4.217237689317503
0.0,-6.688098515783945,0.761140733793966,1.0282622378080462,-1.7412788797876964,-2.064408446121047
3.955436301214853,-5.684217856833666,0.7495691213092,0.7495691213092,0.7906180582184859,-0.7979293371906525
9.804270192089529,1.5678900154018827,0.710273923280418,1.7068940464677147,13.953013004399306,5.894512405846735
0.0,-10.236362847116425,0.657635195598155,2.2407286117930507,-5.482385769229791,-0.13732817867014901
-1.0634597576859264,-5.052869976653081,0.22837186816460087,2.1096472799569317,-0.7035806064751061,0.0
-3.452261742610901,-7.6923600235712986,0.7615900610222289,2.7399071131908186,-12.232873175841668,-1.2471400482469415
6.497306530684103,-18.271934931339015,0.5137349847941441,1.3283779166467369,-0.9492883358988077,-0.7828615386414426
0.0,-3.996287064807845,0.3494846991558952,1.8367012105514267,-0.08734529248384341,0.0
6.5508407665162665,16.500524488692548,0.3399835391798509,0.7441342309736154,7.280768343345607,9.97076043875041
-5.120240881926954,-5.374096506236556,0.9576286937173145,2.9389727884774763,-14.999009919746912,-1.6172329826158371
8.28510946733515,-8.546861249686856,0.3752672443470907,1.2346198624178228,4.627914841716784,1.4442661432525798
-1.9289234214240185,14.713099547715245,0.5780666144682586,2.52105183463549,6.361152669035334,0.0
1.6458515943240375,14.121535531352848,0.6064038644697191,1.0720701841605957,6.657313538985297,7.054102760798218
2.064445376648967,-7.099226537784787,0.19576630658705724,0.31173027055536817,0.21336634683099323,0.0
-9.312794822268915,-15.136035973540839,0.6782495007591779,2.33230957649815,-34.177902193604375,-12.714816581161891
-1.8873385848477202,0.0,0.3882672805464221,1.6625040397247153,-0.6051727716369343,0.0
0.0,18.547168901854334,0.971173496464952,2.24686690294807,24.29635541631024,11.399989576563728
0.0,3.053798600195236,0.5687608080072376,2.228654731246727,0.0,0.0
-4.477818528790944,1.246758595464211,0.6967067129644308,1.235681281881281,-2.515683490307298,0.0
1.6201486592972376,0.0,0.709091013261236,2.5867032762299083,0.4459533941934482,0.0
-1.8186964186565504,8.375134937911284,0.48807639515628354,0.9556361715371547,0.6548206033026702,0.402385701264933
-2.8249254241170014,18.297512401743575,0.43606267531612497,0.43606267531612497,0.5172932088160208,4.653424950027037
0.0,-0.223352999610114,0.7555227347271352,0.8984413713223591,0.0,0.0
-7.254996427330167,4.761579953048255,0.9278718338905367,1.0329010703561754,-3.4170064089046037,0.0
9.618598767894333,-8.241627219221824,0.8674137149379527,1.251938414695302,4.135510235734302,0.0
-0.32276671748735275,-3.3703413906326745,0.6430566307042939,0.7898534732677972,-0.3519265602672149,-0.1655483246436975
8.523699242609315,-2.7395259318366705,0.8319508776594128,2.097652087469454,7.57214818002752,0.071158145824473
-2.9401231852638237,4.958484577457126,0.37153616592907546,1.1208273823603754,-0.5470084395369721,0.0
0.0,-8.371461589987552,0.668583163856892,2.1795921583024613,-3.4511884360508365,0.0
3.081866901524407,12.944116416708034,0.2866241866016702,1.874235268438071,7.029013076767681,1.2760893457274305
7.819358458188393,0.2184972525220914,0.3347780202402687,1.0063399035605656,6.4400825995929285,4.930848199636932
0.0,-3.7366101769191196,0.2547258829719107,2.067197697051325,0.0,0.0
1.6316789263779192,0.0,0.5908773760891664,0.757056861656836,0.45232349962381907,0.0
0.0,-15.912937215784414,0.2449628591432655,2.2397429212902176,-2.104110046563001,0.0
-7.10395493879507,0.0,0.20151359201430424,0.8322951888702941,-4.893256980905917,-4.6545101979497945
6.203919570487898,10.061634821005615,0.6519323721860949,2.4620260321887715,20.366104233394857,5.517682414684749
-8.656929301119884,11.187461435254194,0.6402139354329934,2.51500413652019,-2.6398921643923736,0.0
-7.834456839913635,19.79955610839899,0.5494166211948681,0.5494166211948681,-0.995460212539606,3.4544507108575417
-0.4893618549132466,8.599767361223812,0.7514363641006541,1.4422088278105165,3.4800192087533572,1.9779356310752254
-8.195203175242607,19.55305297241152,0.626056451080555,1.0702519193358513,0.7172780629478867,3.0406016786966488
0.0,-4.004987358460192,0.6476607161736517,2.4413538934649757,-0.3031065702513992,0.0
0.0,-2.4519236025447846,0.16869036564457868,0.7217724734127036,0.0,0.0
-5.370419982258438,3.425612376243961,0.8544395106886297,1.8336151568438375,-2.264340258281713,0.0
-2.232315854447922,12.632729564276893,0.5520630918258851,0.8507513127905393,1.701175263754923,3.0815691600909134
0.0,15.834192087436605,0.3939854125796055,1.1920309643016647,4.116577167344565,2.7302935744936367
0.8141892648690217,-7.860625638353035,0.94636945991211,0.94636945991211,-1.834705911718058,-4.28328568945688
3.643259938461359,-8.243085489767052,0.28529917506259544,0.434170134964022,0.6188293229466321,0.013751741061251488
2.81898285788837,-2.1206302213166777,0.5801099384177684,1.3332369678518385,0.784680555820893,0.0
0.0,-3.735664962938187,0.8428726843037379,2.3819646772006857,0.0,0.0
-5.552817140485797,2.5206348923288076,0.4186130344432165,2.336904507993713,-3.657623407197678,0.0
-0.29594342886623437,16.206584592440045,0.6552653760445581,2.4701355169758688,13.267063184698166,3.1450255029740006
8.532212557634377,19.43170274916894,0.1883993101450691,1.3418338589245224,13.36683756204311,8.24411490370698
2.546205035299753,8.11822325960831,0.5227340917412586,0.5227340917412586,2.0380554625672067,5.2514706654693395
-9.823756178703283,-1.3728640560904317,0.9227567998473256,1.6130576661312994,-13.476478298235808,-6.343347110302293
-2.7123616067070238,11.255987135198172,0.48623142319978374,1.2708497718727358,1.1227576153455583,0.1449153459164454
3.750285985916781,-11.685364109383007,0.5240177094199155,0.5240177094199155,0.16760302530719562,-2.3398663903638974
-2.4004087405090058,18.6978239519472,0.7634255071285697,1.8129130842524916,12.38887768817736,7.191461230122253
6.037098756392009,-8.524203888639672,0.5309952577256183,1.3787821532184978,1.5889993672599019,0.0
